optionID,optionDescription,price,quantity,extendedPrice
G30079041,Master Bath Shower Wall - Alternate Bathroom - Level 4,753.8461538,13,9800
G30079078,Add Bench In Master Shower,200,53,10600
G30079078,Add Bench In Master Shower (Corner Only in Standard Layout),200,31,6200
G30079100,Level 1 - Ceramic tile backsplash - Standard Kitchen layout,930,11,10230
G30079125,Level 2 - Ceramic tile backsplash - Standard Kitchen layout,1060,3,3180
G30079150,Level 3 - Ceramic tile backsplash - Standard Kitchen layout,1600,1,1600
G30079175,Level 4 - Ceramic tile backsplash - Standard Kitchen layout,1720,2,3440
G30079225,Level 6 - Ceramic tile backsplash - Standard Kitchen layout,2770,1,2770
G30079250,Level 1 - Ceramic tile backsplash - Deluxe Kitchen layout,860,30,25800
G30079275,Level 2 - Ceramic tile backsplash - Deluxe Kitchen layout,968.3333333,12,11620
G30079300,Level 3 - Ceramic tile backsplash - Deluxe Kitchen layout,1650,7,11550
G30079325,Level 4 - Ceramic tile backsplash - Deluxe Kitchen layout,1680,10,16800
G30079350,Level 5 - Ceramic tile backsplash - Deluxe Kitchen layout,2100,3,6300
G30079475,Level 4 - Ceramic tile backsplash - Gourmet Kitchen layout,1786.666667,3,5360
G30079550,Fireplace - Level 2 Tile,43.57142857,7,305
G30079551,Fireplace - Level 3 Tile,60,11,660
G30079552,Fireplace - Level 4 Tile,90,2,180
G30079555,Fireplace - Level 1 Deluxe Material,260,12,3120
G30079555,Fireplace - Level 1 Tile (Stone),258,5,1290
G30079556,Fireplace - Level 2 Deluxe Material,320,2,640
G30079556,Fireplace - Level 2 Tile (Stone),320,2,640
G30079557,Fireplace - Level 3 Tile (Stone),370,1,370
G30079557,Fireplace - Level 3 Deluxe Material,370,4,1480
G40078175,Master Bath Shower Floor - Standard Bathroom - Level 4,330,1,330
G40078200,Alternate Master Bath Shower Floor - Level 2,80,3,240
G40078225,Alternate Master Bath Shower Floor - Level 4,510,2,1020
G40078310,Laundry Room Tile - Level 3,320,1,320
G40078315,Laundry Room Tile - Level 4,300,1,300
G40078400,Butler's Pantry - Tile Backsplash - Level 1,240,1,240
G40078435,Master Bath - Bathroom Floor - Level 3,450,1,450
G40078440,Master Bath - Bathroom Floor - Level 4,630,2,1260
G40078450,Alternate Master Bath - Bathroom Floor - Level 3,460,1,460
G40078455,Alternate Master Bath - Bathroom Floor - Level 4,640,4,2560
G40078500,Bath 2 - Bathroom Floor - Level 2,100,4,400
G40078530,Bath 2 - Americast Tub Surround Level 2 - 5',120,3,360
G40078530,Bath 2 - Shower Walls - Level 2,120,1,120
G40078735,Alternate Master Bath Shower Walls to Ceiling Height - Level 4,1600,1,1600
G40079020,Master Bath Shower Wall - Standard Bathroom - Level 3,480,1,480
G40079025,Master Bath Shower Wall - Standard Bathroom - Level 4,790,2,1580
G40079040,Alternate Master Bath Shower Wall - Level 3,600,1,600
G40079041,Alternate Master Bath Shower Wall - Level 4,860,3,2580
G40079078,Add Bench In Master Shower,200,9,1800
G40079085,"Master Bath - Add 6"" Accent Tile Running Vertically in Shower Clio Mos",470,1,470
G40079250,Level 1 - Ceramic tile backsplash - Deluxe Kitchen layout,930,5,4650
G40079275,Level 2 - Ceramic tile backsplash - Deluxe Kitchen layout,1010,2,2020
G40079325,Level 4 - Ceramic tile backsplash - Deluxe Kitchen layout,1260,1,1260
G40079350,Level 5 - Ceramic tile backsplash - Deluxe Kitchen layout,1560,1,1560
G40079375,Level 6 - Ceramic tile backsplash - Deluxe Kitchen layout,1950,2,3900
G40079550,Fireplace - Level 2 Tile,30,1,30
G40079555,Fireplace - Level 1 Deluxe Material,260,1,260
G40079555,Fireplace - Level 1 Tile (Stone),260,1,260
G40079556,Fireplace - Level 2 Deluxe Material,320,1,320
G40079556,Fireplace - Level 2 Tile (Stone),320,1,320
P10078050,Secondary Bath (Non-Basement) 1 PC to Americast w/ Tile Surround Level 1 - 5' High,1300,1,1300
P10078100,Level 2  - Master Bath Shower Floor - Standard Bathroom,240,1,240
P10078150,Level 3  - Master Bath Shower Floor - Standard Bathroom,360,1,360
P10078300,Level 1 - Laundry Room,130,2,260
P10079010,Level 2  - Master Bath Shower Wall - Standard Bathroom,360,1,360
P10079020,Level 3  - Master Bath Shower Wall - Standard Bathroom,620,1,620
P10079078,Add Bench In Master Shower,200,3,600
P10079100,Level 1 - Ceramic tile backsplash - Standard Kitchen layout,870,2,1740
P10079125,Level 2 - Ceramic tile backsplash - Standard Kitchen layout,1040,4,4160
P10079150,Level 3 - Ceramic tile backsplash - Standard Kitchen layout,1650,1,1650
P10079275,Level 2 - Ceramic tile backsplash - Deluxe Kitchen layout,960,2,1920
P10079325,Level 4 - Ceramic tile backsplash - Deluxe Kitchen layout,1850,2,3700
P10079475,Level 4  - Ceramic tile backsplash - Gourmet Kitchen layout,2080,1,2080
P20078005,Included Level - Master Bath Shower Floor - Standard Bathroom,0,2,0
P20078020,Bath (Basement) 1PC to Walk-in Shower Level 1 - 7' High,2710,2,5420
P20078029,Included Level - Master Bath Shower Wall - Standard Bathroom,0,2,0
P20078030,Bath (Basement) 1 PC to Americast w/ Tile Surround Level 1 - 5' High,1300,4,5200
P20078040,Secondary Bath (Non-Basement) 1PC to Walk-in Shower Level 1 - 7' High,2640,1,2640
P20078050,Secondary Bath (Non-Basement) 1 PC to Americast w/ Tile Surround Level 1 - 5' High,1300,5,6500
P20078050,Secondary Bath (Non-Basement) 1 PC to Americast w/ Tile Surround Level,1300,2,2600
P20078051,Secondary Bath (Non-Basement) 1 PC to Americast w/ Tile Surround Level 2 - 5' High,1420,1,1420
P20078053,Secondary Bath (Non-Basement) 1 PC to Americast w/ Tile Surround Level 4 - 5' High,1710,1,1710
P20078100,Level 2  - Master Bath Shower Floor - Standard Bathroom,300,3,900
P20078100,Master Bath Shower Floor - Standard Bathroom - Level 2,110,3,330
P20078150,Master Bath Shower Floor - Standard Bathroom - Level 3,190,3,570
P20078150,Level 3  - Master Bath Shower Floor - Standard Bathroom,540,4,2160
P20078175,Master Bath Shower Floor - Standard Bathroom - Level 4,700,3,2100
P20078200,Master Bath Shower Floor - Alternate Bathroom - Level 2,120,1,120
P20078200,Level 2  - Master Bath Shower Floor - Alternate Bathroom,316.6666667,3,950
P20078225,Master Bath Shower Floor - Alternate Bathroom - Level 4,455,2,910
P20078250,Level 3  - Master Bath Shower Floor- Alternate Bathroom,540,1,540
P20078300,Level 1 - Laundry Room,133.3333333,3,400
P20078430,Master Bath - Bathroom Floor - Level 2,200,2,400
P20078435,Master Bath - Bathroom Floor - Level 3,500,5,2500
P20078440,Master Bath - Bathroom Floor - Level 4,700,2,1400
P20078445,Alternate Master Bath - Bathroom Floor - Level 2,210,1,210
P20078455,Alternate Master Bath - Bathroom Floor - Level 4,720,3,2160
P20078500,Bath 2 - Bathroom Floor - Level 2,70,3,210
P20078630,Bath (Basement) - Bathroom Floor - Level 2,120,2,240
P20078700,Master Bath Shower Walls to Ceiling Height - Level 1,590,1,590
P20078735,Alternate Master Bath Shower Walls to Ceiling Height - Level 4,2130,1,2130
P20079010,Level 2  - Master Bath Shower Wall - Standard Bathroom,310,3,930
P20079010,Master Bath Shower Wall - Standard Bathroom - Level 2,330,2,660
P20079020,Level 3  - Master Bath Shower Wall - Standard Bathroom,540,5,2700
P20079020,Master Bath Shower Wall - Standard Bathroom - Level 3,810,5,4050
P20079025,Master Bath Shower Wall - Standard Bathroom - Level 4,1160,2,2320
P20079030,Level 2  - Master Bath Shower Wall - Alternate Bathroom,311.5,2,623
P20079040,Master Bath Shower Wall - Alternate Bathroom - Level 3,750,1,750
P20079040,Level 3  - Master Bath Shower Wall - Alternate Bathroom,600,1,600
P20079041,Master Bath Shower Wall - Alternate Bathroom - Level 4,1080,2,2160
P20079078,Add Bench In Master Shower,200,28,5600
P20079100,Level 1 - Ceramic tile backsplash - Standard Kitchen layout,590,7,4130
P20079125,Level 2 - Ceramic tile backsplash - Standard Kitchen layout,740,4,2960
P20079175,Level 4 - Ceramic tile backsplash - Standard Kitchen layout,1140,2,2280
P20079200,Level 5 - Ceramic tile backsplash - Standard Kitchen layout,1370,1,1370
P20079225,Level 6 - Ceramic tile backsplash - Standard Kitchen layout,1810,1,1810
P20079250,Level 1 - Ceramic tile backsplash - Deluxe Kitchen layout,590,7,4130
P20079275,Level 2 - Ceramic tile backsplash - Deluxe Kitchen layout,740,5,3700
P20079300,Level 3 - Ceramic tile backsplash - Deluxe Kitchen layout,960,1,960
P20079325,Level 4 - Ceramic tile backsplash - Deluxe Kitchen layout,890,1,890
P20079350,Level 5 - Ceramic tile backsplash - Deluxe Kitchen layout,1360,2,2720
P20079375,Level 6 - Ceramic tile backsplash - Deluxe Kitchen layout,1400,4,5600
P20079400,Level 1 - Ceramic tile backsplash - Gourmet Kitchen layout,590,4,2360
P20079425,Level 2 - Ceramic tile backsplash - Gourmet Kitchen layout,740,1,740
P20079450,Level 3  - Ceramic tile backsplash - Gourmet Kitchen layout,970,1,970
P20079450,Level 3 - Ceramic tile backsplash - Gourmet Kitchen layout,970,3,2910
P20079525,Level 6  - Ceramic tile backsplash - Gourmet Kitchen layout,1870,1,1870
P30078100,Level 2  - Master Bath Shower Floor - Standard Bathroom,240,2,480
P30078150,Level 3  - Master Bath Shower Floor - Standard Bathroom,360,1,360
P30078150,Master Bath Shower Floor - Standard Bathroom - Level 3,120,1,120
P30078175,Master Bath Shower Floor - Standard Bathroom - Level 4,440,1,440
P30078435,Master Bath - Bathroom Floor - Level 3,600,1,600
P30078440,Master Bath - Bathroom Floor - Level 4,850,1,850
P30078505,Bath 2 - Bathroom Floor - Level 3,330,1,330
P30078570,Bath 3 - Bathroom Floor - Level 3,0,1,0
P30079010,Level 2  - Master Bath Shower Wall - Standard Bathroom,200,1,200
P30079020,Level 3  - Master Bath Shower Wall - Standard Bathroom,350,1,350
P30079020,Master Bath Shower Wall - Standard Bathroom - Level 3,710,1,710
P30079025,Master Bath Shower Wall - Standard Bathroom - Level 4,1020,1,1020
P30079078,Add Bench In Master Shower,200,1,200
P30079200,Level 5 - Ceramic tile backsplash - Standard Kitchen layout,2160,2,4320
P30079250,Level 1 - Ceramic tile backsplash - Deluxe Kitchen layout,720,3,2160
P30079275,Level 2 - Ceramic tile backsplash - Deluxe Kitchen layout,1000,1,1000
P30079300,Level 3 - Ceramic tile backsplash - Deluxe Kitchen layout,1290,1,1290
P30079475,Level 4 - Ceramic tile backsplash - Gourmet Kitchen layout,1950,1,1950
P30079550,Fireplace - Level 2 Tile,37.5,2,75
P40078300,Level 1 - Laundry Room,290,1,290
P40079375,Level 6 - Ceramic tile backsplash - Deluxe Kitchen layout,1930,1,1930
P40079500,Level 5 - Ceramic tile backsplash - Gourmet Kitchen layout,1560,1,1560
P41078175,Master Bath Shower Floor - Standard Bathroom - Level 4,330,1,330
P41078440,Master Bath - Bathroom Floor - Level 4,580,1,580
P41078505,Bath 2 - Bathroom Floor - Level 3,250,1,250
P41079025,Master Bath Shower Wall - Standard Bathroom - Level 4,790,1,790
P41079078,Add Bench In Master Shower,200,1,200
P41079250,Level 1 - Ceramic tile backsplash - Deluxe Kitchen layout,740,1,740
P41079601,Cabana Bath - Bathroom Floor - Level 3,200,1,200
P50078030,Bath (Basement) 1 PC to Americast w/ Tile Surround Level 1 - 5' High,1300,1,1300
P50078032,Bath (Basement) 1 PC to Americast w/ Tile Surround Level 3 - 5' High,1590,1,1590
P50078035,Bath (Basement) 1 PC to Americast w/ Tile Surround Level 1 - 7' High,1740,1,1740
P50078040,Secondary Bath (Non-Basement) 1PC to Walk-in Shower Level 1 - 7' High,2640,1,2640
P50078050,Seconadry Bath (Non-Basement) 1 PC to Americast w/ Tile Surround Level 1 - 5' High,1300,3,3900
P50078051,Seconadry Bath (Non-Basement) 1 PC to Americast w/ Tile Surround Level 2 - 5' High,1420,1,1420
P50078052,Seconadry Bath (Non-Basement) 1 PC to Americast w/ Tile Surround Level 3 - 5' High,1590,1,1590
P50078053,Seconadry Bath (Non-Basement) 1 PC to Americast w/ Tile Surround Level 4 - 5' High,1710,2,3420
P50078055,Seconadry Bath (Non-Basement) 1 PC to Americast w/ Tile Surround Level 1 - 7' High,1740,2,3480
P50078100,Level 2  - Master Bath Shower Floor - Standard Bathroom,170,1,170
P50078150,Level 3  - Master Bath Shower Floor - Standard Bathroom,310,1,310
P50078175,Master Bath Shower Floor - Standard Bathroom - Level 4,440,2,880
P50078200,Master Bath Shower Floor - Alternate Bathroom - Level 2,250,2,500
P50078225,Master Bath Shower Floor - Alternate Bathroom - Level 4,530,5,2650
P50078250,Level 3  - Master Bath Shower Floor- Alternate Bathroom,470,2,940
P50078300,Level 1 - Laundry Room,240,2,480
P50078440,Master Bath - Bathroom Floor - Level 4,670,3,2010
P50078445,Alternate Master Bath - Bathroom Floor - Level 2,220,2,440
P50078455,Alternate Master Bath - Bathroom Floor - Level 4,750,5,3750
P50078500,Bath 2 - Bathroom Floor - Level 2,100,2,200
P50078505,Bath 2 - Bathroom Floor - Level 3,240,1,240
P50078510,Bath 2 - Bathroom Floor - Level 4,340,1,340
P50078635,Bath (Basement) - Bathroom Floor - Level 3,160,2,320
P50078735,Alternate Master Bath Shower Walls to Ceiling Height - Level 4,1730,3,5190
P50079010,Level 2  - Master Bath Shower Wall - Standard Bathroom,200,1,200
P50079020,Level 3  - Master Bath Shower Wall - Standard Bathroom,360,1,360
P50079025,Master Bath Shower Wall - Standard Bathroom - Level 4,840,3,2520
P50079030,Master Bath Shower Wall - Alternate Bathroom - Level 2,250,1,250
P50079040,Level 3  - Master Bath Shower Wall - Alternate Bathroom,480,1,480
P50079041,Master Bath Shower Wall - Alternate Bathroom - Level 4,880,3,2640
P50079078,Add Bench In Master Shower,200,17,3400
P50079100,Level 1 - Ceramic tile backsplash - Standard Kitchen layout,900,4,3600
P50079125,Level 2 - Ceramic tile backsplash - Standard Kitchen layout,1030,1,1030
P50079200,Level 5 - Ceramic tile backsplash - Standard Kitchen layout,2570,1,2570
P50079250,Level 1 - Ceramic tile backsplash - Deluxe Kitchen layout,900,2,1800
P50079275,Level 2 - Ceramic tile backsplash - Deluxe Kitchen layout,1030,2,2060
P50079300,Level 3 - Ceramic tile backsplash - Deluxe Kitchen layout,1440,1,1440
P50079350,Level 5 - Ceramic tile backsplash - Deluxe Kitchen layout,2540,1,2540
P50079400,Level 1 - Ceramic tile backsplash - Gourmet Kitchen layout,900,1,900
P50079425,Level 2 - Ceramic tile backsplash - Gourmet Kitchen layout,1030,2,2060
P50079425,Level 2  - Ceramic tile backsplash - Gourmet Kitchen layout,1030,2,2060
P50079450,Level 3 - Ceramic tile backsplash - Gourmet Kitchen layout,1710,1,1710
P50079500,Level 5 - Ceramic tile backsplash - Gourmet Kitchen layout,2540,1,2540
P60078030,Bath (Basement) 1 PC to Americast w/ Tile Surround Level 1 - 5' High,1300,2,2600
P60078050,Seconadry Bath (Non-Basement) 1 PC to Americast w/ Tile Surround Level 1 - 5' High,1208.6,5,6043
P60078175,Master Bath Shower Floor - Standard Bathroom - Level 4,350,1,350
P60078200,Master Bath Shower Floor - Alternate Bathroom - Level 2,80,2,160
P60078225,Master Bath Shower Floor - Alternate Bathroom - Level 4,480,1,480
P60078250,Level 3  - Master Bath Shower Floor- Alternate Bathroom,130,1,130
P60079025,Master Bath Shower Wall - Standard Bathroom - Level 4,880,1,880
P60079030,Level 2  - Master Bath Shower Wall - Alternate Bathroom,290,1,290
P60079030,Master Bath Shower Wall - Alternate Bathroom - Level 2,240,1,240
P60079040,Level 3  - Master Bath Shower Wall - Alternate Bathroom,590,1,590
P60079041,Master Bath Shower Wall - Alternate Bathroom - Level 4,840,2,1680
P60079078,Add Bench In Master Shower,200,10,2000
P60079250,Level 1 - Ceramic tile backsplash - Deluxe Kitchen layout,840,3,2520
P60079275,Level 2 - Ceramic tile backsplash - Deluxe Kitchen layout,990,2,1980
P60079300,Level 3 - Ceramic tile backsplash - Deluxe Kitchen layout,1280,1,1280
P60079325,Level 4 - Ceramic tile backsplash - Deluxe Kitchen layout,1680,1,1680
P60079400,Level 1 - Ceramic tile backsplash - Gourmet Kitchen layout,840,3,2520
P60079425,Level 2  - Ceramic tile backsplash - Gourmet Kitchen layout,990,1,990
P60079450,Level 3 - Ceramic tile backsplash - Gourmet Kitchen layout,1280,1,1280
P70078050,Seconadry Bath (Non-Basement) 1 PC to Americast w/ Tile Surround Level 1 - 5' High,421.5,2,843
P70078050,Secondary Bath (Non-Basement) 1 PC to Americast w/ Tile Surround Level 1 - 5' High,1300,3,3900
P70078175,Master Bath Shower Floor - Standard Bathroom - Level 4,550,1,550
P70078200,Level 2  - Master Bath Shower Floor - Alternate Bathroom,240,1,240
P70079010,Level 2  - Master Bath Shower Wall - Standard Bathroom,270,1,270
P70079025,Master Bath Shower Wall - Standard Bathroom - Level 4,850,1,850
P70079030,Level 2  - Master Bath Shower Wall - Alternate Bathroom,260,1,260
P70079078,Add Bench In Master Shower,166.6666667,6,1000
P70079125,Level 2 - Ceramic tile backsplash - Standard Kitchen layout,1040,1,1040
P70079225,Level 6 - Ceramic tile backsplash - Standard Kitchen layout,3240,1,3240
P70079250,Level 1 - Ceramic tile backsplash - Deluxe Kitchen layout,870,3,2610
P70079375,Level 6 - Ceramic tile backsplash - Deluxe Kitchen layout,3160,1,3160
P70079400,Level 1 - Ceramic tile backsplash - Gourmet Kitchen layout,870,1,870
P70079425,Level 2  - Ceramic tile backsplash - Gourmet Kitchen layout,1040,1,1040
P70079475,Level 4 - Ceramic tile backsplash - Gourmet Kitchen layout,2060,1,2060
ZGBL78001,Included Level - Master Bath Floor,0,7,0
ZGBL78002,Included Level - Alternate Master Bath Floor,0,2,0
ZGBL78003,"Inlcuded Level - Master Bath Tub Front, Splash and Deck",0,6,0
ZGBL78005,Included Level - Master Bath Shower Floor - Standard Bathroom,0,9,0
ZGBL78029,Included Level - Master Bath Shower Wall - Standard Bathroom,0,8,0
ZGBL78030,Included Level - Master Bath Shower Wall - Alternate Bathroom,0,1,0
ZGBL78050,Included Level - Bath #2 Floor,0,11,0
ZGBL78055,Included Level - Bath #3 Floor,0,9,0
ZGBL79060,Add ceramic tile hearth flush with  surrounding floor,530,1,530
ZGBL79061,Upgrade ceramic tile Fireplace facing to 12x12 Ceramic tiles,261.6666667,9,2355
ZGBL79061,Upgrade ceramic tile Fireplace facing to 12x12 granite tiles,280,1,280
ZGBL79062,Upgrade ceramic tile Fireplace facing 12x12  Granite / marble tiles,271.25,32,8680
ZGBL79063,Included Level - Fireplace Surround,0,9,0
ZGBL79080,Add built-in super combo (soap and  shampoo holder),199.3587121,132,26315.35
ZGBL79081,Add corner caddie to ceramic  shower,40,119,4760
ZGBL79550,Fireplace - Level 2 Tile,30,11,330
ZGBL79551,Fireplace - Level 3 Tile,60,16,960
ZGBL79555,Fireplace - Level 1 Deluxe Material,260,15,3900
ZGBL79556,Fireplace - Level 2 Deluxe Material,320,2,640
ZGBL79557,Fireplace - Level 3 Deluxe Material,370,17,6290
G10065030,"Level 1 Standard - Do Not Install 4"" Splashes",0,1,0
G10065033,"Level 1 Deluxe/Gourmet - Do Not Install 4"" Splashes",0,1,0
G10066050,Level 1 - Standard Kitchen layout Quartz,1363.333333,3,4090
G10066100,Level 2 - Standard Kitchen layout Quartz,2560,1,2560
G10066175,Level 1 - Deluxe Kitchen layout Quartz,666.6666667,3,2000
G10066200,Level 2 - Deluxe Kitchen layout Quartz,2200,1,2200
G10068010,Level 1 - Master Bath Granite countertop,1310,4,5240
G10068020,Level 1 - Alternate Master Bath Granite countertop,435,2,870
G10068040,Level 2 - Alternate Master Bath Granite countertop,1930,1,1930
G10068130,Level 1 - Bath #2 Granite Countertop,210,4,840
G10068205,Level 1 - Master Bath Quartz countertop,490,1,490
G10068210,Level 1 - Alternate Master Bath Quartz countertop,450,1,450
G10068320,Level 1 - Bath #2 Quartz Countertop - 2cm,260,1,260
G10069170,Level 1 Granite - Upgrade Laundry Counter w/ SS Undermount Sink,210,1,210
G20065030,"Level 1 Standard - Do Not Install 4"" Splashes",0,2,0
G20065032,"Level 3 Standard - Do Not Install 4"" Splashes",0,1,0
G20065033,"Level 1 Deluxe/Gourmet - Do Not Install 4"" Splashes",0,5,0
G20065034,"Level 2 Deluxe/Gourmet - Do Not Install 4"" Splashes",0,8,0
G20065035,"Level 3 Deluxe/Gourmet - Do Not Install 4"" Splashes",0,3,0
G20065100,Level 2 - Standard Kitchen layout Granite,858.3333333,6,5150
G20065150,Level 3 - Standard Kitchen layout Granite,1820,2,3640
G20065200,Level 2 - Deluxe Kitchen layout Granite,1084.210526,19,20600
G20065250,Level 3 - Deluxe Kitchen layout Granite,2326,5,11630
G20065300,Level 2 - Gourmet Kitchen layout Granite,1340,1,1340
G20066050,Level 1 - Standard Kitchen layout Quartz,1550,1,1550
G20066100,Level 2 - Standard Kitchen layout Quartz,1770,5,8850
G20066150,Level 3 - Standard Kitchen layout Quartz,5850,1,5850
G20066175,Level 1 - Deluxe Kitchen layout Quartz,1054,5,5270
G20066200,Level 2 - Deluxe Kitchen layout Quartz,2268.571429,21,47640
G20066250,Level 3 - Deluxe Kitchen layout Quartz,6735,4,26940
G20066350,Level 3 - Gourmet Kitchen layout Quartz,3210,1,3210
G20068010,Level 1 - Master Bath Granite countertop,867.5,4,3470
G20068020,Level 1 - Alternate Master Bath Granite countertop,1033.157895,19,19630
